Amount of time per occasion: Walk during work breaks?|active lifestyle
Did you perform this activity in the last 12 months: bicycling to work or for pleasure?|active lifestyle
Number of months of activity per year: bicycling to work or for pleasure?|active lifestyle
Average number of times per month: bicycling to work or for pleasure?|active lifestyle
Amount of time per occasion: bicycling to work or for pleasure?|active lifestyle
Did you perform this activity in the last 12 months: jog/walk combination?|active lifestyle
Number of months of activity per year: jog/walk combination?|active lifestyle
Average number of times per month: jog/walk combination?|active lifestyle
Amount of time per occasion: jog/walk combination?|active lifestyle
Activities you have done more than 10 times in the past year: bicycling for exercise?|active lifestyle
Check the months you did each activity over the past year: bicycling for exercise?|active lifestyle
Average number of times per month: bicycling for exercise?|active lifestyle
Average number of minutes each time: bicycling for exercise?|active lifestyle
Activity you have done more than 10 times in the past year: walking for exercise?|active lifestyle
Check the months you did each activity over the past year: walking for exercise?|active lifestyle
Average number of times per month: walking for exercise?|active lifestyle
Average number of minutes each time: walking for exercise?|active lifestyle
Occasional/short distance walking on job: for this job category, minutes per day you walk or bike to/from work?|active lifestyle
Continuous walking on job: for this job category, minutes per day you walk or bike to/from work?|active lifestyle
Activity Survey - Occupational activities: average months in past year you walk or bike to work?|active lifestyle
